occurrenceID	catalogNumber	institutionCode	recordedBy	individualCount	YE	MO	DA	eventDate	Country col.	countryCode	stateProvince	lat	lon	County	Locality col.	Elevation	geodeticDatum	coordinateUncertaintyInMeters	identifiedBy	typeStatus	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	Full name	taxonRank	Authorship	Other name
urn:catalog:UWP:BIGU:184307	184307	University of White Plains	Tuberquia D	1	2012	7	21	2012-7-21	Guatemala	GT	Petén	17.6636186	-90.9257567	San Andres	Río Quindio	180	WGS84	999	Tuberquia D.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae				Poaceae	Family		
urn:catalog:UWP:BIGU:119070	119070	University of White Plains	Martínez X	1	1993	7	22	1993-7-22	Guatemala	GT	Petén	17.7644319	-90.1554514	San Andres	Hacienda Playa Larga	500	WGS84	7737	Fernández J.L.		Plantae	Magnoliophyta	Equisetopsida	Poales	Rapateaceae	Guacamaya	superba		Guacamaya superba	Species	Maguire	Flor de Inírida
urn:catalog:UWP:BIGU:121913	121913	University of White Plains	Vargas I	1	1998	7	23	1998-7-23	Guatemala	GT	Petén	17.3411740	-90.6223826	San Andres	El Retiro-Chicó, cerca de Bogotá	330	WGS84	1413	Vargas W.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	confinis		Guzmania confinis	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:19852	19852	University of White Plains	Vargas I	1	1979	7	25	1979-7-25	Guatemala	GT	Petén	17.2160555	89.50767314	Flores	Margen del río Negro	200	WGS84	3264	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	veitchii		Aechmea veitchii	Species	Baker	
urn:catalog:UWP:BIGU:174612	174612	University of White Plains	Vargas I	1	2010	7	25	2010-7-25	Guatemala	GT	Petén	17.7644319	-90.1554514	San Andres	Hacienda Playa Larga	140	WGS84	408	Molina D.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Leptochloa	filiformis		Leptochloa filiformis	Species	(Pers.) P. Beauv.	
urn:catalog:UWP:BIGU:174628	174628	University of White Plains	Vargas I	1	2010	7	25	2010-7-25	Guatemala	GT	Petén	17.7494711	-90.0717880	San Andres	Hacienda Mondoñedo	140	WGS84	408	Molina D.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Ichnanthus	pallens		Ichnanthus pallens	Species	(Sw.) Munro ex Benth.	Carrizo
urn:catalog:UWP:BIGU:174666	174666	University of White Plains	Trujillo P	1	2010	7	25	2010-7-25	Guatemala	GT	Petén	17.7717835	-90.4537780	San Andres	Hacienda Quintero	140	WGS84	408	Molina D.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae				Poaceae	Family		
urn:catalog:UWP:BIGU:167782	167782	University of White Plains	Vargas I	1	2008	7	28	2008-7-28	Guatemala	GT	Petén	17.1524125	-90.1798023	San Andres	Dos Caminos, finca El Carmen	200	WGS84	989	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Catopsis	sessiliflora		Catopsis sessiliflora	Species	(Ruiz & Pav.) Mez	
urn:catalog:UWP:BIGU:180910	180910	University of White Plains	Morales P	1	2010	7		2010-7-	Guatemala	GT	Petén	17.4306479	-90.1144083	San Andres	Carare Opón, Las Colonias	12	WGS84	1144	Roldán F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Oplismenus	burmannii		Oplismenus burmannii	Species	(Retz.) P. Beauv.	
urn:catalog:UWP:BIGU:51832	51832	University of White Plains	Acevedo P	1	1986	8	3	1986-8-3	Guatemala	GT	Petén	17.7717835	-90.4537780	San Andres	Hacienda Quintero	279	WGS84	1009	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	coriostachya		Guzmania coriostachya	Species	(Griseb.) Mez	
urn:catalog:UWP:BIGU:51833	51833	University of White Plains	Acevedo P	1	1986	8	3	1986-8-3	Guatemala	GT	Petén	17.7783778	90.84424953	San Andres	Hacienda San Diego	279	WGS84	1009	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	coriostachya		Guzmania coriostachya	Species	(Griseb.) Mez	
urn:catalog:UWP:BIGU:77214	77214	University of White Plains	Giraldo D	1	1991	8	4	1991-8-4	Guatemala	GT	Petén	17.563668.	0.10294211	San Andres	Carretera Arcabuco - Moniquirá	514	WGS84	4607	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	penduliflora		Aechmea penduliflora	Species	André	
urn:catalog:UWP:BIGU:182564	182564	University of White Plains	Idárraga A	1	2011	8	4	2011-8-4	Guatemala	GT	Petén	17.5207193	-90.4596227	San Andres	Carretera a Riosucio	291	WGS84	1114	Idárraga A.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Tillandsia	confinis		Tillandsia confinis	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:183105	183105	University of White Plains	Idárraga A	1	2011	8	4	2011-8-4	Guatemala	GT	Petén	17.7071268	-90.6904464	San Andres	Carretera Ibagué - Mariquita	305	WGS84	1015	Idárraga A.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Pitcairnia	trianae		Pitcairnia trianae	Species	André	
urn:catalog:UWP:BIGU:183106	183106	University of White Plains	Idárraga A	1	2011	8	4	2011-8-4	Guatemala	GT	Petén	17.7125443	-90.3605317	San Andres	Carretera Jericó - Pueblo Rico	305	WGS84	1015	Idárraga A.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Pitcairnia	trianae		Pitcairnia trianae	Species	André	
urn:catalog:UWP:BIGU:182677	182677	University of White Plains	Idárraga A	1	2011	8	4	2011-8-4	Guatemala	GT	Petén	17.4639024	-90.2841853	San Andres	Carretera a Barrancabermeja	291	WGS84	1114	Díaz O.		Plantae	Magnoliophyta	Equisetopsida	Poales	Cyperaceae	Rhynchospora			Rhynchospora	Genus		
urn:catalog:UWP:BIGU:182678	182678	University of White Plains	Idárraga A	1	2011	8	4	2011-8-4	Guatemala	GT	Petén	17.4666948	-89.9835948	San Andres	Carretera a Choachi	291	WGS84	1114	Díaz O.		Plantae	Magnoliophyta	Equisetopsida	Poales	Cyperaceae	Rhynchospora			Rhynchospora	Genus		
urn:catalog:UWP:BIGU:182620	182620	University of White Plains	Idárraga A	1	2011	8	4	2011-8-4	Guatemala	GT	Petén	17.4863769	-90.5676366	San Andres	Carretera a Fusagasugá	291	WGS84	1114	Idárraga A.		Plantae	Magnoliophyta	Equisetopsida	Poales	Juncaceae	Juncus	effusus		Juncus effusus	Species	L.	
urn:catalog:UWP:BIGU:65906	65906	University of White Plains	Betancur J	1	1987	8	5	1987-8-5	Guatemala	GT	Petén	17.6039598	-90.4667812	San Andres	Río Loretoyacu	280	WGS84	20193	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	lingulata		Guzmania lingulata	Species	(L.) Mez	
urn:catalog:UWP:BIGU:65907	65907	University of White Plains	Betancur J	1	1987	8	5	1987-8-5	Guatemala	GT	Petén	17.6103945	-90.7367422	San Andres	Río Mutatá orillas del Río	280	WGS84	20193	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Catopsis	sessiliflora		Catopsis sessiliflora	Species	(Ruiz & Pav.) Mez	
urn:catalog:UWP:BIGU:115089	115089	University of White Plains	Callejas R	1	1999	8	6	1999-8-6	Guatemala	GT	Petén	17.7783778	90.84424953	San Andres	Hacienda San Diego	292	WGS84	5332	Callejas R.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Greigia	danielii		Greigia danielii	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:115381	115381	University of White Plains	Callejas R	1	1999	8	6	1999-8-6	Guatemala	GT	Petén	17.7795212	-90.1066629	San Andres	Hacienda San Julián	292	WGS84	5332	Morales J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	coriostachya		Guzmania coriostachya	Species	(Griseb.) Mez	
urn:catalog:UWP:BIGU:115382	115382	University of White Plains	Callejas R	1	1999	8	6	1999-8-6	Guatemala	GT	Petén	17.7888470	-90.0136721	San Andres	Hacienda Santa María Ite	292	WGS84	5332	Morales J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	coriostachya		Guzmania coriostachya	Species	(Griseb.) Mez	
urn:catalog:UWP:BIGU:30250	30250	University of White Plains	Vargas I	1	1986	8	7	1986-8-7	Guatemala	GT	Petén	17.2980277	-89.8134792	San Jose	Hotel Mi Ranchito	185	WGS84	3987	Medina N.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Agrostis	subrepens		Agrostis subrepens	Species	(Hitchc.) Hitchc.	
urn:catalog:UWP:BIGU:15907	15907	University of White Plains	Vargas I	1	1982	8	8	1982-8-8	Guatemala	GT	Petén	17.1746428	-90.1325820	San Andres	Cabeceras río Tuadó		WGS84	3515	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	germinyana		Aechmea germinyana	Species	(Carrière) Baker	
urn:catalog:UWP:BIGU:54116	54116	University of White Plains	Marulanda O	1	1988	8	9	1988-8-9	Guatemala	GT	Petén	17.3537949	-89.8525556	San Jose	Jardín Colrosario	300	WGS84	3136	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	rubiginosa		Aechmea rubiginosa	Species	Mez	Piñuela
urn:catalog:UWP:BIGU:54117	54117	University of White Plains	Marulanda O	1	1988	8	9	1988-8-9	Guatemala	GT	Petén	17.3857972	-89.8026203	San Jose	Jardín de cementerio	300	WGS84	3136	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	rubiginosa		Aechmea rubiginosa	Species	Mez	Piñuela
urn:catalog:UWP:BIGU:86578	86578	University of White Plains	Vargas I	1	1992	8	9	1992-8-9	Guatemala	GT	Petén	17.3187987	-89.9058103	San Jose	Carretera Yuto - Itsmina	130	WGS84	6377	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	caricifolia		Guzmania caricifolia	Species	(André ex Baker) L.B. Sm.	
urn:catalog:UWP:BIGU:88652	88652	University of White Plains	Callejas R	1	1993	8	9	1993-8-9	Guatemala	GT	Petén	17.4639024	-90.2841853	San Andres	Región cerca de El Fósil	240	WGS84	1994	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Racinaea	michelii		Racinaea michelii	Species	(Mez) M.A. Spencer & L.B. Sm.	
urn:catalog:UWP:BIGU:172994	172994	University of White Plains	Betancur J	1	2008	8	10	2008-8-10	Guatemala	GT	Petén	17.6750089	-90.6609383	San Andres	Carretera hacia Arcabuco	110	WGS84	2108	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Navia	acaulis		Navia acaulis	Species	Mart. ex Schult. f.	
urn:catalog:UWP:BIGU:176500	176500	University of White Plains	Vargas I	1	2011	8	10	2011-8-10	Guatemala	GT	Petén	17.2889540	-90.6705137	La Libertad	Club El Rodeo	205	WGS84	1939	Roldán F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Tillandsia	usneoides		Tillandsia usneoides	Species	(L.) L.	Barbas de viejo
urn:catalog:UWP:BIGU:176501	176501	University of White Plains	Vargas I	1	2011	8	10	2011-8-10	Guatemala	GT	Petén	17.2093543	-89.1636811	Melchor de Mencos	Complejo cenagoso de Lorica, ciénaga de Massí	205	WGS84	1939	Roldán F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Cyperaceae				Cyperaceae	Family		Alfilerillo
urn:catalog:UWP:BIGU:176503	176503	University of White Plains	Vargas I	1	2011	8	10	2011-8-10	Guatemala	GT	Petén	17.1896910	-89.2414457	Melchor de Mencos	Colrosario	205	WGS84	1939	Roldán F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Cyperaceae	Eleocharis	elegans		Eleocharis elegans	Species	(Kunth) Roem. & Schult.	Junco
urn:catalog:UWP:BIGU:53628	53628	University of White Plains	Callejas R	1	1988	8	10	1988-8-10	Guatemala	GT	Petén	17.3088800	-90.4149068	San Andres	Camino de Wacurabá a Kerarí, cerca de Wacurabá	420	WGS84	4697	Hollowell V.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Pariana	aurita		Pariana aurita	Species	Swallen	
urn:catalog:UWP:BIGU:172983	172983	University of White Plains	Betancur J	1	2008	8	11	2008-8-11	Guatemala	GT	Petén	17.2327285	-90.8576676	La Libertad	Ciénaga El Totumo	120	WGS84	7364	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	politii		Aechmea politii	Species	L.B. Sm.	Cop
urn:catalog:UWP:BIGU:172984	172984	University of White Plains	Betancur J	1	2008	8	11	2008-8-11	Guatemala	GT	Petén	17.2388802	-90.6602972	La Libertad	Ciénagas de Jotaudo - Munguido	120	WGS84	7364	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	politii		Aechmea politii	Species	L.B. Sm.	Cop
urn:catalog:UWP:BIGU:173004	173004	University of White Plains	Betancur J	1	2008	8	11	2008-8-11	Guatemala	GT	Petén	17.2255308	-90.9144835	La Libertad	Ciénaga El Llanito	120	WGS84	7364	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	penduliflora		Aechmea penduliflora	Species	André	
urn:catalog:UWP:BIGU:26056	26056	University of White Plains	Vargas I	1	1985	8	12	1985-8-12	Guatemala	GT	Petén	17.6856769	-89.7169020	Flores	Páramo de Quilinsayaco	244	WGS84	1072	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	coriostachya		Guzmania coriostachya	Species	(Griseb.) Mez	
urn:catalog:UWP:BIGU:26057	26057	University of White Plains	Vargas I	1	1985	8	12	1985-8-12	Guatemala	GT	Petén	17.7200355	-89.3510901	Flores	Páramo de San Miguel, cerca a Fusagasugá	244	WGS84	1072	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	coriostachya		Guzmania coriostachya	Species	(Griseb.) Mez	
urn:catalog:UWP:BIGU:172985	172985	University of White Plains	Betancur J	1	2008	8	12	2008-8-12	Guatemala	GT	Petén	17.185997.	9.31594233	Melchor de Mencos	Colinas de Punta Huina	150	WGS84	4591	Zuluaga A.		Plantae	Magnoliophyta	Equisetopsida	Poales	Cyperaceae	Cephalocarpus	dracaenula		Cephalocarpus dracaenula	Species	Nees	
urn:catalog:UWP:BIGU:172987	172987	University of White Plains	"Betancur J; González J"	1	2008	8	12	2008-8-12	Guatemala	GT	Petén	17.1821024	-90.7431008	La Libertad	Ciénaga de San Marcos, caño Carate	150	WGS84	4591	Salinas N.		Plantae	Magnoliophyta	Equisetopsida	Poales	Xyridaceae	Xyris	spruceana		Xyris spruceana	Species	Malme	
urn:catalog:UWP:BIGU:87991	87991	University of White Plains	Marulanda O	1	1989	8	13	1989-8-13	Guatemala	GT	Petén	17.4747725	-90.0649630	San Andres	Finca El Silencio	350	WGS84	5493	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	stenosepala		Aechmea stenosepala	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:172976	172976	University of White Plains	Betancur J	1	2008	8	14	2008-8-14	Guatemala	GT	Petén	17.5834395	-90.7827002	San Andres	Río Kubiyú, parte baja	100	WGS84	5841	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Neoregelia	stolonifera		Neoregelia stolonifera	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:87995	87995	University of White Plains	Marulanda O	1	1989	8	14	1989-8-14	Guatemala	GT	Petén	17.6573570	-90.8333603	San Andres	Carretera El Tigre - Barranquillita	500	WGS84	4378	Marulanda O.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	stenosepala		Aechmea stenosepala	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:87996	87996	University of White Plains	Marulanda O	1	1989	8	14	1989-8-14	Guatemala	GT	Petén	17.6636186	-90.9257567	San Andres	Carretera Granada - San Luis	500	WGS84	4378	Marulanda O.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	stenosepala		Aechmea stenosepala	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:35307	35307	University of White Plains	Vargas I	1	1986	8	15	1986-8-15	Guatemala	GT	Petén	17.4265141	-90.9187414	San Andres	Cañón del río Chicamocha	242	WGS84	1375	Medina N.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Agrostis	subrepens		Agrostis subrepens	Species	(Hitchc.) Hitchc.	
urn:catalog:UWP:BIGU:155833	155833	University of White Plains	Gutiérrez C	1	2006	8	18	2006-8-18	Guatemala	GT	Petén	17.6950499	-90.8449439	San Andres	Hacia finca Playa Linda		WGS84	17885	Gutiérrez M.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Cymbopogon	citratus		Cymbopogon citratus	Species	(DC.) Stapf	Limoncillo
urn:catalog:UWP:BIGU:36031	36031	University of White Plains	Callejas R	1	1986	8	19	1986-8-19	Guatemala	GT	Petén	17.1896910	-89.2414457	Melchor de Mencos	Base del cerro Torra, camino hacia el río Surema	300	WGS84	3001	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	tillandsioides		Aechmea tillandsioides	Species	(E. Morren ex Mez) L.B. Sm.	
urn:catalog:UWP:BIGU:82821	82821	University of White Plains	Callejas R	1	1992	8	19	1992-8-19	Guatemala	GT	Petén	17.7608007	-89.7571283	San Jose	Cerca de Pozohondo	285	WGS84	1067	Will B.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Greigia			Greigia	Genus		
urn:catalog:UWP:BIGU:147333	147333	University of White Plains	Vargas I	1	2003	8	20	2003-8-20	Guatemala	GT	Petén	17.7783778	90.84424953	San Andres	Hacienda San Diego	154	WGS84	666	Vélez J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Cyperaceae	Cyperus	diffusus		Cyperus diffusus	Species	Vahl	
urn:catalog:UWP:BIGU:16243	16243	University of White Plains	Hernández M	1	1982	8	21	1982-8-21	Guatemala	GT	Petén	17.563668.	0.10294211	San Andres	Finca San Germán	514	WGS84	1600	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	lingulata		Guzmania lingulata	Species	(L.) Mez	
urn:catalog:UWP:BIGU:30298	30298	University of White Plains	Vargas I	1	1986	8	21	1986-8-21	Guatemala	GT	Petén	17.2856788	-89.4331085	Flores	Monserrate, camino a Chipaque	185	WGS84	3987			Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae				Bromeliaceae	Family		
urn:catalog:UWP:BIGU:38301	38301	University of White Plains	Callejas R	1	1986	8	21	1986-8-21	Guatemala	GT	Petén	17.6063515	89.56756665	Flores	Cerro Nutibara	279	WGS84	1198	Díaz O.		Plantae	Magnoliophyta	Equisetopsida	Poales	Eriocaulaceae	Paepalanthus	ensifolius		Paepalanthus ensifolius	Species	(Kunth) Kunth	
urn:catalog:UWP:BIGU:124811	124811	University of White Plains	Vargas I	1	1999	8	22	1999-8-22	Guatemala	GT	Petén	17.1534032	90.52264564	La Libertad	Ciénaga de Jotaudo	514	WGS84	1423	Rivas A.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	tillandsioides		Aechmea tillandsioides	Species	(Mart. ex Schult. & Schult. f.) Baker	
urn:catalog:UWP:BIGU:121010	121010	University of White Plains	Vargas I	1	1998	8	24	1998-8-24	Guatemala	GT	Petén	17.2889942	-90.7805587	San Andres	El Manicomio	110	WGS84	741	Vargas W.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Catopsis	sessiliflora		Catopsis sessiliflora	Species	(Ruiz & Pav.) Mez	
urn:catalog:UWP:BIGU:129955	129955	University of White Plains	Vargas I	1	1999	8	29	1999-8-29	Guatemala	GT	Petén	17.4265141	-90.9187414	San Andres	Cañón del río Chicamocha	43	WGS84	2538	Gómez A.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Eleusine	indica		Eleusine indica	Species	(L.) Gaertn.	Grama de matojo
urn:catalog:UWP:BIGU:184664	184664	University of White Plains	Idárraga A	1	2012	8	30	2012-8-30	Guatemala	GT	Petén	17.5343787	-90.5469105	San Andres	Finca Quijano	130	WGS84	923	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	penduliflora		Aechmea penduliflora	Species	André	
urn:catalog:UWP:BIGU:166771	166771	University of White Plains	Campuzano A	1	2008	8	30	2008-8-30	Guatemala	GT	Petén	17.7494711	-90.0717880	San Andres	Samaria, Monte de Yanira	230	WGS84	526	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Tillandsia	biflora		Tillandsia biflora	Species	Ruiz & Pav.	
urn:catalog:UWP:BIGU:166733	166733	University of White Plains	Campuzano A	1	2008	8	31	2008-8-31	Guatemala	GT	Petén	17.3892055	-89.7275000	Flores	Cerro El Bita, área del Jardín Botánico	230	WGS84	2210	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Tillandsia	tovarensis		Tillandsia tovarensis	Species	Mez	
urn:catalog:UWP:BIGU:166789	166789	University of White Plains	Campuzano A	1	2008	8	31	2008-8-31	Guatemala	GT	Petén	17.4164849	-89.5979938	Flores	Cerro El Bita, Jardín Botánico	230	WGS84	2210	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Tillandsia	tovarensis		Tillandsia tovarensis	Species	Mez	
urn:catalog:UWP:BIGU:181917	181917	University of White Plains	Idárraga A	1	2011	8	31	2011-8-31	Guatemala	GT	Petén	17.2163016	-89.5768524	Flores	Arroyo Bruno	196	WGS84	2847	Díaz O.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Panicum	viscidellum		Panicum viscidellum	Species	Scribn.	
urn:catalog:UWP:BIGU:155860	155860	University of White Plains	Gutiérrez C	1	2006	8	31	2006-8-31	Guatemala	GT	Petén	17.7172852	-90.3207015	San Andres	Hacienda El Cairo		WGS84	17885	Gutiérrez M.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Oryza	sativa		Oryza sativa	Species	L.	Arroz
urn:catalog:UWP:BIGU:156019	156019	University of White Plains	Gutiérrez C	1	2006	8	31	2006-8-31	Guatemala	GT	Petén	17.7644319	-90.1554514	San Andres	Carretera Quibdó- Tutunendo		WGS84	400	Gutiérrez M.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Eleusine	indica		Eleusine indica	Species	(L.) Gaertn.	Grama lombricera
urn:catalog:UWP:BIGU:116523	116523	University of White Plains	Vargas I	1	1998	8		1998-8-	Guatemala	GT	Petén	17.1685512	-89.6749040	Flores	Lorenzo Arriba	150	WGS84	1507	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	contracta		Aechmea contracta	Species	(Mart. ex Schult. f.) Baker	
urn:catalog:UWP:BIGU:116524	116524	University of White Plains	Vargas I	1	1998	8		1998-8-	Guatemala	GT	Petén	17.1702132	-89.6996161	Flores	Los Hornitos	150	WGS84	1507	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	contracta		Aechmea contracta	Species	(Mart. ex Schult. f.) Baker	
urn:catalog:UWP:BIGU:116525	116525	University of White Plains	Vargas I	1	1998	8		1998-8-	Guatemala	GT	Petén	17.1730178	-89.4249882	Flores	Lote en las afueras del pueblo	150	WGS84	1507	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	tillandsioides		Aechmea tillandsioides	Species	(Mart. ex Schult. & Schult. f.) Baker	
urn:catalog:UWP:BIGU:173163	173163	University of White Plains	Vargas I	1	2003	8		2003-8-	Guatemala	GT	Petén	17.4072073	-90.0487179	San Andres	Facultad de Agronomía	250	WGS84	649	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Racinaea	michelii		Racinaea michelii	Species	(Mez) M.A. Spencer & L.B. Sm.	
