Cat. Numb.;University;Collector;No. of spec.;YE;MO;DA;Country col.;countryCode;stateProvince;lat;lon;County;Locality col.;Elevation;geodeticDatum;coordinate Uncertainty;identifiedBy;typeStatus;kingdom;phylum;class;order;family;genus;specificEpithet;infraspecificEpithet;Full name;taxonRank;Authorship;Other name
UWP:187048;University of Guatemala;Vargas I;1;2012;2;14;Guatemala;GT;Petén;17.5210947;-89.6328679;Flores;Cerro Juaica;300;WGS84;36716;Díaz O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Olyra;latifolia;;Olyra latifolia;Species;L.;
UWP:187050;University of Guatemala;Vargas I;1;2012;2;22;Guatemala;GT;Petén;17.2856788;-89.4331085;Flores;Cerro de Monserrate;400;WGS84;604;Díaz O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;bulbosa;;Tillandsia bulbosa;Species;Hook.;
UWP:187052;University of Guatemala;Vargas I;1;2012;3;17;Guatemala;GT;Petén;17.189691;-89.2414457;Melchor de Mencos;Colrosario;450;WGS84;613;Díaz O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Cyperaceae;Calyptrocarya;glomerulata;;Calyptrocarya glomerulata;Species;(Brongn.) Urb.;
UWP:187087;University of Guatemala;Vargas I;1;2012;2;21;Guatemala;GT;Petén;17.2189324;-90.1635387;San Andres;Camino a Hispania. finca El Silencio;400;WGS84;604;Díaz O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;angustifolia;;Guzmania angustifolia;Species;(Baker) Wittm.;
UWP:187089;University of Guatemala;Vargas I;1;2012;3;16;Guatemala;GT;Petén;"6° 05' 34"" N";"75° 38' 27.99"" W";Flores;Los Hornitos;450;WGS84;687;Díaz O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;angustifolia;;Aechmea Angustifolia;Species;Poepp. & Endl.;
UWP:187090;University of Guatemala;Vargas I;1;2012;3;17;Guatemala;GT;Petén;17.185997;9.31594233;Melchor de Mencos;Colinas de Punta Huina;450;WGS84;613;Díaz O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;angustifolia;;Guzmania angustifolia;Species;(Baker) Wittm.;
UWP:187227;University of Guatemala;Vargas I;1;2010;6;15;Guatemala;GT;Petén;17.575023;-90.2552172;San Andres;Finca San Ignacio;300;WGS84;1222;Molina D.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;lingulata;;Guzmania  lingulata;Species;(L.) Mez;
UWP:187229;University of Guatemala;Vargas I;1;2010;6;15;Guatemala;GT;Petén;17.5834395;-90.7827002;San Andres;Finca San Rafael;300;WGS84;1222;Molina D.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Pepinia;;;Pepinia;Genus;;
UWP:187312;University of Guatemala;Vargas I;1;2010;6;10;Guatemala;GT;Petén;"5° 35' 12"" N";"75° 46' 18"" W";Flores;Lomas Aisladas;287;WGS84;1760;Molina D.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Cyperaceae;Scleria;melaleuca;;Scleria melaleuca;Species;Rchb. ex Schltdl. & Cham.;
UWP:187314;University of Guatemala;Vargas I;1;2012;2;14;Guatemala;GT;Petén;17.5124396;-89.6279568;Flores;Cerro El Sabanazo;300;WGS84;36716;Díaz O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Lasiacis;divaricata;;Lasiacis divaricata;Species;(L.) Hitchc.;
UWP:187362;University of Guatemala;Vargas I;1;2012;3;23;Guatemala;GT;Petén;17.5796965;-89.6816389;Flores;Cerro Morro Negro;400;WGS84;777;Díaz O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Vriesea;rubra;;Vriesea rubra;Species;(Ruiz & Pav.) Beer;
UWP:187363;University of Guatemala;Vargas I;1;2012;3;26;Guatemala;GT;Petén;17.6719406;-89.2924027;Melchor de Mencos;De Fomeque a Chingaza;500;WGS84;622;Díaz O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Pariana;swallenii;;Pariana swallenii;Species;R.C. Foster;
UWP:187736;University of Guatemala;Vargas I;1;2004;9;12;Guatemala;GT;Petén;17.6856769;-89.716902;Flores;Barrio El Pozón;200;WGS84;3646;Hoyos S.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Eriocaulaceae;Eriocaulon;;;Erioculon;Genus;;
UWP:187878;University of Guatemala;Vargas I;1;2013;5;4;Guatemala;GT;Petén;17.2446118;-89.2133292;Melchor de Mencos;Confluencia Caño Perdido-Río Losada;514;WGS84;1044;Roldán F.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Catopsis;berteroniana;;Catopsis berteroniana;Species;(Schult. & Schult. f.) Mez;
UWP:187921;University of Guatemala;Vargas I;1;2013;5;5;Guatemala;GT;Petén;17.2260901;-90.3782295;San Andres;El Concilio;514;WGS84;1121;Roldán F.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Streptocalyx;poeppigii;;Streptocalyx poeppigii;Species;Beer;
UWP:187931;University of Guatemala;Vargas I;1;2013;5;4;Guatemala   ;GT;Petén;17.2165865;-89.3084041;Melchor de Mencos;Comunidad de Mandi;514;WGS84;1044;Roldán F.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;penduliflora;;Aechmea penduliflora;Species;André;
UWP:187950;University of Guatemala;Vargas I;1;2013;5;5;Guatemala;GT;Petén;17.248864;-90.074519;San Andres;El Higuerón;514;WGS84;1121;Roldán F.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;lingulata;;Guzmania lingulata;Species;(L.) Mez;
UWP:187988;University of Guatemala;Vargas I;1;2013;5;5;Guatemala;GT;Petén;17.2889942;-90.7805587;San Andres;El Manicomio;514;WGS84;1121;Roldán F.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Pitcairnia;megasepala;;Pitcairnia megasepala;Species;Baker;
UWP:187989;University of Guatemala;Vargas I;1;2013;5;5;Guatemala;GT;Petén;17.30888;-90.4149068;San Andres;El Morro. Camilo C;514;WGS84;1121;Roldán F.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Pitcairnia;megasepala;;Pitcairnia megasepala;Species;Baker;
UWP:188121;University of Guatemala;INALI-Riviere Villamizar y Cia S en C;1;2013;11;14;Guatemala;GT;Petén;17.7468511;-89.9212555;San Andres;Hacienda El Soche;;WGS84;0.5 degrees;;;Plantae;Magnoliophyta;Equisetopsida;Poales;Typhaceae;Typha;domingensis;;Typha domingensis;Species;Pers.;
UWP:188377;University of Guatemala;Arbeláez M;1;1992;11;15;Guatemala;GT;Petén;17.3199281;-89.8991331;San Jose;Santandercito;100;WGS84;1483;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Navia;;;Navia spp.;Genus;;
UWP:188378;University of Guatemala;Arbeláez M;1;1993;11;10;Guatemala;GT;Petén;17.3537949;-89.8525556;San Jose;Santuario de Fauna y Flora Otún Quimbaya;50;WGS84;1483;Arbeláez M.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Navia;;;Navia spp.;Genus;;
UWP:188429;University of Guatemala;Idárraga A;1;2012;9;1;Guatemala;GT;Petén;17.5597273;-90.7902801;San Andres;Finca San Francisco;120;WGS84;3567;Idárraga A.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Paspalum;virgatum;;Paspalum virgatum;Species;L.;Maciega
UWP:188955;University of Guatemala;Vargas I;1;2011;11;;Guatemala;GT;Petén;17.7243062;-89.3706422;Flores;Páramo de San Pedro. arriba de Totoró;514;WGS84;633;"Trujillo P.; Roldán F.";;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Pitcairnia;basincurva;;Pitcairnia basincurva;Species;L.B. Sm. & Betancur;
UWP:189248;University of Guatemala;Vargas I;1;2003;3;13;Guatemala;GT;Petén;"5° 35' 12"" N";"75° 46' 18"" W";Flores;Cerca de Yotoco;325;WGS84;732;Correa E.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Holcus;lanatus;;Holcus lanatus;Species;L.;
UWP:189524;University of Guatemala;Betancur J;1;1994;11;20;Guatemala;GT;Petén;17.2260901;-90.3782295;San Andres;Camino a Juanacito;270;WGS84;2032;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Racinaea;subalata;;Racinaea subalata;Species;(André) M.A. Spencer & L.B. Sm.;
UWP:189525;University of Guatemala;Betancur J;1;1994;11;20;Guatemala;GT;Petén;17.2362024;-90.813257;San Andres;Camino a Murillo;270;WGS84;2032;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;mitis;;Guzmania mitis;Species;L.B. Sm.;
UWP:189526;University of Guatemala;Betancur J;1;1994;11;20;Guatemala;GT;Petén;17.248864;-90.074519;San Andres;Camino antiguo a Honda;270;WGS84;2032;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;mitis;;Guzmania mitis;Species;L.B. Sm.;
UWP:189527;University of Guatemala;Betancur J;1;1994;11;21;Guatemala;GT;Petén;17.1793889;-90.8080889;La Libertad;Ciénaga de Massi;225;WGS84;1551;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;triangularis;;Guzmania triangularis;Species;L.B. Sm.;
UWP:189530;University of Guatemala;Betancur J;1;1994;11;22;Guatemala;GT;Petén;17.7889854;-89.7606741;San Jose;Cerca de San Francisco;270;WGS84;3896;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Greigia;danielii;;Greigia danielii;Species;L.B. Sm.;
UWP:189535;University of Guatemala;Betancur J;1;1994;11;23;Guatemala;GT;Petén;17.5036894;-90.2517585;San Andres;Río Chinchiná;232;WGS84;1688;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;triangularis;;Guzmania triangularis;Species;L.B. Sm.;
UWP:189536;University of Guatemala;Betancur J;1;1994;11;23;Guatemala;GT;Petén;17.5094837;-90.2983051;San Andres;Río Cimitarra;232;WGS84;1688;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;triangularis;;Guzmania triangularis;Species;L.B. Sm.;
UWP:189540;University of Guatemala;Betancur J;1;1995;1;10;Guatemala;GT;Petén;17.6163915;-89.5112324;Flores;Páramo de Bolo Blanco;270;WGS84;2216;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;complanata;;Tillandsia complanata;Species;Benth.;
UWP:189541;University of Guatemala;Betancur J;1;1995;1;10;Guatemala;GT;Petén;17.6236788;-89.5368439;Flores;Páramo de Chingaza;270;WGS84;2216;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Greigia;danielii;;Greigia danielii;Species;L.B. Sm.;
UWP:190044;University of Guatemala;Echeverry R;1;2003;6;22;Guatemala;GT;Petén;17.2856788;-89.4331085;Flores;Monserrate. camino a Chipaque;153;WGS84;1433;Echeverri S.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Cyperaceae;Rhynchospora;hieronymi;;Rhynchospora hieronymi;Species;Boeckeler;
UWP:190045;University of Guatemala;Echeverry R;1;2003;6;22;Guatemala;GT;Petén;17.2929461;-89.5642654;Flores;Montaña Chiribiquete;153;WGS84;1433;Echeverri S.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Cyperaceae;Rhynchospora;aristata;;Rhynchospora aristata;Species;Boeckeler;
UWP:192781;University of Guatemala;Betancur J;1;2002;9;16;Guatemala;GT;Petén;17.657357;-90.8333603;San Andres;Río Purí cerca del Doce;170;WGS84;1347;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;fendleri;;Tillandsia fendleri;Species;Griseb.;
UWP:192789;University of Guatemala;Betancur J;1;2002;9;16;Guatemala;GT;Petén;17.6636186;-90.9257567;San Andres;Río Quindio;170;WGS84;1347;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;fendleri;;Tillandsia fendleri;Species;Griseb.;
UWP:192790;University of Guatemala;Betancur J;1;2002;9;16;Guatemala;GT;Petén;17.6714453;-90.3115491;San Andres;Río Rosario;170;WGS84;1347;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;fendleri;;Tillandsia fendleri;Species;Griseb.;
UWP:193095;University of Guatemala;Benavides A;1;2003;5;12;Guatemala;GT;Petén;17.6674466;-89.3494615;Flores;Barrio El Poblado;110;WGS84;13838;Benavides J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Hymenachne;amplexicaulis;;Hymenachne amplexicaulis;Species;(Rudge) Nees;
UWP:193584;University of Guatemala;Betancur J;1;2004;3;28;Guatemala;GT;Petén;"6° 4' 20.210"" N";"75° 38' 20.440"" W";La Libertad;Barrio Oneti;170;WGS84;3522;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Mezobromelia;capituligera;;Mezobromelia capituligera;Species;(Griseb.) J.R. Grant;
UWP:193617;University of Guatemala;Betancur J;1;2004;3;28;Guatemala;GT;Petén;17.1793889;-90.8080889;La Libertad;Barrio Oneti margen izquierda del río Jella;170;WGS84;3522;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Mezobromelia;capituligera;;Mezobromelia capituligera;Species;(Griseb.) J.R. Grant;
UWP:193686;University of Guatemala;Betancur J;1;2000;10;8;Guatemala;GT;Petén;17.5796965;-89.6816389;Flores;Barrio Colombia;514;WGS84;840;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Catopsis;nutans;;Catopsis nutans;Species;(Sw.) Griseb.;
UWP:193689;University of Guatemala;Betancur J;1;2001;3;25;Guatemala;GT;Petén;17.2093543;-89.1636811;Melchor de Mencos;Between Dos Bocas Charcón;514;WGS84;5044;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Pitcairnia;macarenensis;;Pitcairnia macarenensis;Species;L.B. Sm.;
UWP:193697;University of Guatemala;Betancur J;1;1998;4;22;Guatemala;GT;Petén;17.2462996;-89.9118402;San Jose;San Peregrino;514;WGS84;2385;Londoño L.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Olyra;latifolia;;Olyra latifolia;Species;L.;
UWP:193707;University of Guatemala;Betancur J;1;2001;3;25;Guatemala;GT;Petén;17.1981666;-89.1936129;Melchor de Mencos;Base militar Juan Bará;514;WGS84;5044;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;angustifolia;;Aechmea Angustifolia;Species;Poepp. & Endl.;
UWP:193725;University of Guatemala;Vargas I;1;2001;3;25;Guatemala;GT;Petén;17.2889942;-90.7805587;San Andres;Quebrada Aduche;514;WGS84;7819;Bernal R.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Paspalum;;;Paspalum;Genus;;
UWP:193728;University of Guatemala;Vargas I;1;2001;3;27;Guatemala;GT;Petén;17.2165865;-89.3084041;Melchor de Mencos;Bocas del río Pamá;514;WGS84;4633;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Orthoclada;laxa;;Orthoclada laxa;Species;(Rich.) P. Beauv.;
UWP:194365;University of Guatemala;Benavides A;1;2001;4;2;Guatemala;GT;Petén;17.7946672;-89.8800209;San Jose;Loma As de Copas;;WGS84;2224;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;corymbosa;;Aechmea corymbosa;Species;(Mart. ex Schult. & Schult. f.) Mez;
UWP:19788;University of Guatemala;Vargas I;1;1966;1;19;Guatemala;GT;Petén;17.4543448;-89.6237693;Flores;Onzaga. quebrada de San Antonio;;WGS84;2000;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;mertensii;;Aechmea mertensii;Species;(G. Mey.) Schult. & Schult. f.;
UWP:19852;University of Guatemala;Vargas I;1;1979;7;25;Guatemala;GT;Petén;17.2160555;89.50767314;Flores;Margen del río Negro;200;WGS84;3264;Betancur J.;;Plants;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;veitchii;;Aechmea veitchii;Species;Baker;
UWP:20175;University of Guatemala;Vargas I;1;1983;6;25;Guatemala;GT;Petén;17.6908309;-90.6137227;San Andres;Río Santo Domingo margen izquierda;221;WGS84;463;Pohl R.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Hordeum;vulgare;;Hordeum vulgare;Species;L.;Cebada
UWP:21067;University of Guatemala;Vargas I;1;1984;4;2;Guatemala;GT;Petén;"4° 54' 8.780"" N";"75° 18' 12.490"" W";San Andres;E de Popayán. camino a Coconuco;90;WGS84;1400;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;germinyana;;Aechmea germinyana;Species;(Carrière) Baker;
UWP:21850;University of Guatemala;Vargas I;1;1984;5;17;Guatemala;GT;Petén;17.4623564;-90.2182218;San Andres;Finca El Edén;195;WGS84;2132;Idárraga A.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Lasiacis;nigra;;Lasiacis nigra;Species;Davidse;
UWP:22030;University of Guatemala;Vargas I;1;1980;11;15;Guatemala;GT;Petén;17.2189324;-90.1635387;San Andres;Camino a Hispania. finca El Silencio;100;WGS84;1200;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;lingulata;;Guzmania lingulata;Species;(L.) Mez;
UWP:22395;University of Guatemala;Vargas I;1;1980;5;3;Guatemala;GT;Petén;17.17703;0.50947099;Flores;Cerca del río Anorí;200;WGS84;1373;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;lingulata;;Guzmania lingulata;Species;(L.) Mez;
UWP:22824;University of Guatemala;Vargas I;1;1981;3;21;Guatemala;GT;Petén;17.6192178;-90.0253363;San Andres;Francia-Chipre;100;WGS84;5144;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;lingulata;;Guzmania lingulata;Species;(L.) Mez;
UWP:24374;University of Guatemala;Vargas I;1;1985;5;24;Guatemala   ;GT;Petén;17.6674466;-89.3494615;Flores;Páramo de Puracé;244;WGS84;1072;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;coriostachya;;Guzmania coriostachya;Species;(Griseb.) Mez;
UWP:25154;University of Guatemala;Betancur J;1;1985;4;13;Guatemala;GT;Petén;17.407723;-89.7788009;San Jose;Serranía Carpintero;;WGS84;1129;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;angustifolia;;Guzmania angustifolia;Species;;
UWP:26056;University of Guatemala;Vargas I;1;1985;8;12;Guatemala   ;GT;Petén;17.6856769;-89.716902;Flores;Páramo de Quilinsayaco;244;WGS84;1072;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;coriostachya;;Guzmania coriostachya;Species;(Griseb.) Mez;
UWP:26057;University of Guatemala;Vargas I;1;1985;8;12;Guatemala   ;GT;Petén;17.7200355;-89.3510901;Flores;Páramo de San Miguel. cerca a Fusagasugá;244;WGS84;1072;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;coriostachya;;Guzmania coriostachya;Species;(Griseb.) Mez;
UWP:26181;University of Guatemala;Vargas I;1;1985;10;7;Guatemala;GT;Petén;17.7481732;-89.5426597;Flores;Páramo de Sumapaz;244;WGS84;1072;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;diffusa;;Guzmania diffusa;Species;L.B. Sm.;
UWP:27613;University of Guatemala;Londoño L;1;1984;10;9;Guatemala;GT;Petén;"5° 20' 29.440"" N";"74° 43' 12.540"" W";San Andres;Cabeceras río Tuadó;311;WGS84;41798;Medina N.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Agrostis;perennans;;Agrostis perennans;Species;(Walter) Tuck.;
UWP:27759;University of Guatemala;Vargas I;1;1986;2;4;Guatemala   ;GT;Petén;"5° 56' 32.570"" N";"75° 21' 58.5"" W";Flores;Loma Chimbolo;260;WGS84;1226;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;coriostachya;;Guzmania coriostachya;Species;(Griseb.) Mez;
UWP:27770;University of Guatemala;Vargas I;1;1986;2;4;Guatemala   ;GT;Petén;"6° 4' 20.210"" N";"75° 38' 20.440"" W";Flores;Loma del Chocho. finca Maribel;260;WGS84;1226;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;coriostachya;;Guzmania coriostachya;Species;(Griseb.) Mez;
UWP:27809;University of Guatemala;Rentería E;1;1985;5;18;Guatemala;GT;Petén;17.30888;-90.4149068;San Andres;Camino de Wacurabá a Kerarí. cerca de Wacurabá;298;WGS84;3554;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Racinaea;penlandii;;Racinaea penlandii;Species;(L.B. Sm.) M.A. Spencer & L.B. Sm.;
UWP:28109;University of Guatemala;Rentería E;1;1985;4;25;Guatemala;GT;Petén;17.7946672;-89.8800209;San Jose;Cerca de Santander de Quilichao;30;WGS84;1615;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;setigera;;Aechmea setigera;Species;Mart. ex Schult. & Schult. f.;
UWP:28235;University of Guatemala;Rentería E;1;1985;3;10;Guatemala;GT;Petén;17.5995834;-89.169355;Melchor de Mencos;Planta de Barbosa;514;WGS84;1110;Jaramillo R.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Cyperaceae;Eleocharis;elegans;;Eleocharis elegans;Species;(Kunth) Roem. & Schult.;
UWP:28305;University of Guatemala;Rentería E;1;1985;5;18;Guatemala;GT;Petén;17.2362024;-90.813257;San Andres;Camino a Murillo;298;WGS84;3554;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Racinaea;penlandii;;Racinaea penlandii;Species;(L.B. Sm.) M.A. Spencer & L.B. Sm.;
UWP:30250;University of Guatemala;Vargas I;1;1986;8;7;Guatemala;GT;Petén;17.2980277;-89.8134792;San Jose;Hotel Mi Ranchito;185;WGS84;3987;Medina N.;;Plante;Magnoliophyta;Equisetopsida;Poales;Poaceae;Agrostis;subrepens;;Agrostis subrepens;Species;(Hitchc.) Hitchc.;
UWP:30298;University of Guatemala;Vargas I;1;1986;8;21;Guatemala;GT;Petén;17.2856788;-89.4331085;Flores;Monserrate. camino a Chipaque;185;WGS84;3987;;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;;;;Bromeliaceae;Family;;
UWP:31320;University of Guatemala;Betancur J;1;1986;9;27;Guatemala;GT;Petén;17.2889942;-90.7805587;San Andres;El Manicomio;175;WGS84;1555;Davidse G.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Lasiacis;sorghoidea;;Lasiacis sorghoidea;Species;(Desv. Ex Ham.) Hitchc. & Chase;
UWP:31476;University of Guatemala;Cogollo A;1;1983;10;25;Guatemala;GT;Petén;"5° 4' 14.2"" N";"75° 23' 19.3"" W";Flores;Apulo-Girardot;350;WGS84;1031;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;lingulata;;Guzmania lingulata;Species;(L.) Mez;
UWP:32067;University of Guatemala;Cogollo A;1;1984;6;4;Guatemala;GT;Petén;17.6801714;-89.7954216;San Jose;Sumapaz. Laguna Tunjos;;WGS84;1031;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;tillandsioides;;Aechmea tillandsioides;Species;(E. Morren ex Mez) L.B. Sm.;
UWP:32168;University of Guatemala;Vargas I;1;1984;2;28;Guatemala;GT;Petén;"5° 35' 12"" N";"75° 46' 18"" W";Flores;Lorenzo Arriba;20;WGS84;15530;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;tillandsioides;;Aechmea tillandsioides;Species;(E. Morren ex Mez) L.B. Sm.;
UWP:32722;University of Guatemala;Vargas I;1;1986;9;11;Guatemala;GT;Petén;17.3187987;-89.9058103;San Jose;Carretera Yuto - Itsmina;190;WGS84;3178;Medina N.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Agrostis;subrepens;;Agrostis subrepens;Species;(Hitchc.) Hitchc.;
UWP:3294;University of Guatemala;Soejarto D;1;1973;5;24;Guatemala;GT;Petén;17.7243062;-89.3706422;Flores;Barrio Fátima;400;WGS84;597;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;magdalenae;;Aechmea magdalenae;Species;(André) André ex Baker;
UWP:3295;University of Guatemala;Soejarto D;1;1971;2;12;Guatemala   ;GT;Petén;17.5238526;-89.8696467;San Jose;Km 17 of road Nutibara. Tikili;500;WGS84;1930;Botero L.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;penduliflora;;Aechmea penduliflora;Species;André;
